"child_mortality","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
87.9,44.2,0.100281204519655,14.4968543518231,0,2004,"Lesotho",0,42.5516612552063,0,60,1659.68994140625,5.02011871337891,"Sub-Saharan Africa",4.70967388153076,-0.393660038709641,0.385204613208771,8,2.81341880958103,0.693406087403279,0.618683926509131,1
88.1,43.1,0,14.5062343043784,0,2005,"Lesotho",0,21.8846982321992,0,60,1668.01000976562,3.43793034553528,"Sub-Saharan Africa",4.80606889724731,-0.167159229516983,0.0244660023599863,8,1.36815467455931,0.738582397508902,0.618683926509131,1
87.5,43.1,0.0720971411952144,14.5154456484488,0,2006,"Lesotho",0,43.0765979821125,0,60,1799.81005859375,6.04821443557739,"Sub-Saharan Africa",4.68891429901123,-0.362902879714966,-0.132210731506348,8,1.75054310101591,0.825557481643647,0.618683926509131,1
84.3,43.3,0.201012905666946,14.5243711339437,0,2007,"Lesotho",0,10.4629317949393,0,60,1888.23999023438,8.03030967712402,"Sub-Saharan Africa",4.76604795455933,-0.403000563383102,-0.389623314142227,8,2.59578649119981,0.825557481643647,0.821732456684605,1
84.5,44.5,0,14.5330712877898,0,2008,"Lesotho",0,38.5368285584589,975.259413132712,60,1951.90002441406,10.7210397720337,"Sub-Saharan Africa",4.85403299331665,-0.385706424713135,-0.217567697167397,8,2.4718534129443,0.825557481643647,0.821732456684605,1
78.8,45.5,0.15950936191977,14.5415700740035,0,2009,"Lesotho",0,31.1973703041081,1307.09872146118,60,2350.45068413627,7.15921449661255,"Sub-Saharan Africa",4.93942546844482,-0.289548128843307,0.33915439248085,8,1.61710889663123,0.825557481643647,0.821732456684605,1
75.2,46.4,0.210588297602517,14.5498869501203,0,2010,"Lesotho",0,27.9077968906345,0,54.1800003051758,2100.81591404201,3.57798671722412,"Sub-Saharan Africa",5.05296325683594,-0.315489441156387,0.474998682737351,8,1.28054954696022,0.834112849767184,0.821732456684605,1
16,69.1,0.346720018467931,15.1071480258417,0,1993,"Lithuania",0,40.2316317948973,3.8151469,33.6399993896484,5398.89013671875,410.239990234375,"Eastern Europe",8.88374519348145,0.67414192987623,1.82011696626028,10,2.8970002363645,0.915609241113621,1.84193786570704,1
14.9,68.7,0.367506880974138,15.1017185263124,0,1994,"Lithuania",0,78.9583529148992,6.4954334,37.2999992370605,4884.02001953125,72.1500015258789,"Eastern Europe",8.91674518585205,-0.0990615307229297,0.551499043342688,10,3.03726067386796,0.915609241113621,1.84193786570704,1
13.5,69,0.374292299630987,15.0962593863117,0,1995,"Lithuania",0,60.0252358957082,7.4780782,35.3499984741211,5129.81982421875,39.6599998474121,"Eastern Europe",9.27933406829834,0.139136035364831,0.0887498593058614,10,2.38027439538618,0.915609241113621,1.81422332011179,1
12,70.2,0.379477381886569,15.0907702804388,0,1996,"Lithuania",0,66.8197703057616,8.3930155,34.8499984741211,5403.43017578125,24.6200008392334,"Eastern Europe",9.36890697479248,0.320233792066574,0.383067309856415,10,3.43870873509203,0.929489395399674,1.81422332011179,1
11,71.1,0.394209658172862,15.0852508779046,0,1997,"Lithuania",0,69.9449154636106,9.7759642,33.7000007629395,5813.27978515625,8.88000011444092,"Eastern Europe",9.46016788482666,0.190445691570932,0.19425938774741,10,2.49502887197067,0.929489395399674,1.81422332011179,1
10.4,71.3,0.421104308341984,15.0797008424122,0,1998,"Lithuania",0,69,9.3733951,33.2000007629395,6262.22998046875,5.07000017166138,"Eastern Europe",9.57033348083496,0.262960284948349,0.30093452334404,10,3.65759807585035,0.929489395399674,1.81422332011179,1
10,71.8,0.422203298260883,15.0741198320341,0,1999,"Lithuania",0,71.3536179110745,10.906957,34.2999992370605,6199.6298828125,0.75,"Eastern Europe",9.64771461486816,0.157221274382327,0.0763557631237594,10,2.66002364635696,0.929489395399674,1.81422332011179,1
9.6,72.1,0.412788260590863,15.0685074990859,0,2000,"Lithuania",0,55.5387437449711,21.78005,33.5849990844727,6972.580078125,1.00999999046326,"Eastern Europe",9.73448944091797,0.058645136654377,0.292710065841675,10,2.49869881423418,0.929489395399674,1.81422332011179,1
9.2,71.6,0.445946504451017,15.0631765589618,0,2001,"Lithuania",0,63.0198876044212,29.097584,35.4000015258789,7457.35009765625,1.29999995231628,"Eastern Europe",9.77378463745117,0.341697830792701,0.415802539550433,10,2.14597387744342,0.950053009713876,1.81422332011179,1
8.9,72.1,0.296787895076866,15.0589274158858,0,2002,"Lithuania",0,39.5565120923856,27.028671,35.7000007629395,7994.740234375,0.300000011920929,"Eastern Europe",9.8768253326416,0.526887655258179,0.799482464790344,10,3.73683097625379,0.950053009713876,1.81422332011179,1
8.7,72.1,0.31271666229253,15.0550082156984,0,2003,"Lithuania",0,44.3305686415158,26.657478,35.4599990844727,8848.26953125,-1.17999994754791,"Eastern Europe",9.95836448669434,0.756087303161621,1.01276409626007,10,3.86456892771875,0.950053009713876,1.81422332011179,1
8.4,72.2,0.266849123670429,15.0503129101904,0,2004,"Lithuania",0,75.4155821763687,35.71398,36.1100006103516,9532.419921875,1.20000004768372,"Eastern Europe",10.0784978866577,0.745779752731323,0.715046167373657,10,2.25626847839211,0.96887436343616,2.42288419836312,1
8.1,71.7,0.361144689794303,15.0440651394703,0,2005,"Lithuania",0,63.6777881656399,27.172792,35.7999992370605,10307.3095703125,2.66000008583069,"Eastern Europe",10.1779537200928,0.787752449512482,0.748940467834473,10,1.99664017597442,0.96887436343616,2.60006057374516,1
7.7,71.5,0.315290904746045,15.0359513180975,0,2006,"Lithuania",0,41.0689035485315,26.451624,34.7200012207031,11145.3701171875,3.83999991416931,"Eastern Europe",10.1554803848267,0.747939586639404,0.837678849697113,10,3.57029485350849,0.96887436343616,2.60006057374516,1
7.2,71.4,0.403416929881883,15.0263035518337,0,2007,"Lithuania",0,69.687802225607,2783.67286036426,34.1949996948242,12273.0498046875,5.71999979019165,"Eastern Europe",10.14377784729,0.706450879573822,0.780244469642639,10,3.63793290511822,0.96887436343616,2.60006057374516,1
6.7,72.1,0.473828679356821,15.0157677680112,0,2008,"Lithuania",0,62.8065439868746,2417.69355988056,35.7700004577637,12666.73046875,5.69999980926514,"Eastern Europe",10.1939039230347,0.620133340358734,0.727473080158234,10,2.86858131376212,0.96887436343616,2.60006057374516,1
6.1,73.6,0.431465762865308,15.0053474189699,0,2009,"Lithuania",0,87.9866939237472,2405.86491822972,36.6399993896484,10817.6103515625,10.8999996185303,"Eastern Europe",10.2232809066772,0.702682554721832,0.597539603710175,10,3.75256952422788,0.96887436343616,2.60006057374516,1
5.6,73.9,0.391760068113953,14.9958023678416,0,2010,"Lithuania",0,63.2589329056311,2030.69525673684,35.3800010681152,11003.9296875,4.5,"Eastern Europe",10.2563905715942,0.758121013641357,0.667405664920807,10,3.85284096340765,0.963282059935022,2.62039530893648,1
19.6,66.7,0.433162584940119,14.7618820529221,0,1993,"Latvia",0,65.3670831181083,0,27,5412.830078125,108.769996643066,"Eastern Europe",8.39369297027588,-0.173957602663189,-0.400319898148772,8,2.3402739726327,0.937125473880731,2.69859246929343,0
19.9,65.7,0.473534795328203,14.7505858304327,0,1994,"Latvia",0,42.1991575512622,0,32.5,5624.330078125,35.9300003051758,"Eastern Europe",8.68093299865723,-0.0429566814392162,0.782242718833941,8,2.14669290700403,0.960112616363729,2.69859246929343,0
19.7,66.5,0.513911245972747,14.7391605439774,0,1995,"Latvia",0,78.6884186871631,0,30.9899997711182,5656.490234375,24.9799995422363,"Eastern Europe",8.89959335327148,-0.0394225116849778,0.570254956520451,8,0.876468522506175,0.960112616363729,2.69859246929343,0
19.1,68.6,0.593810839875273,14.7276032102203,0,1996,"Latvia",0,63.2631628529517,0,30.7999992370605,5964.72021484375,17.6100006103516,"Eastern Europe",8.96455383300781,0.194090127944946,0.44074359536171,8,2.55276161249202,0.960112616363729,2.69859246929343,1
18.1,69.3,0.602975890799417,14.7159107411742,0,1997,"Latvia",0,70.5244775656022,0,32.9300003051758,6573,8.4399995803833,"Eastern Europe",8.931960105896,0.084936563357924,0.255222289748548,8,0.953058385462279,0.960112616363729,2.69859246929343,1
16.9,69,0.625606070351289,14.7040799392482,0,1998,"Latvia",0,71,0,33.0999984741211,6995.8798828125,4.65999984741211,"Eastern Europe",8.97537517547607,0.151214838027954,-0.083465039730072,8,1.79917396016862,0.960112616363729,2.69859246929343,1
15.7,70,0.737986103353664,14.6921074919982,0,1999,"Latvia",0,70.66000727191,0,33.1500015258789,7267.35009765625,2.35999989509583,"Eastern Europe",9.02029323577881,0.0338483283065728,0.227624925961515,8,1.23209933022481,0.960112616363729,2.69859246929343,1
14.5,70.5,0.735854205640618,14.6799899665602,0,2000,"Latvia",0,94.8565719105613,0,33.2000007629395,7741.5400390625,2.65000009536743,"Eastern Europe",9.08041667938232,0.262302845716476,0.292574226856232,8,1.22732724220004,0.960112616363729,2.69859246929343,1
13.6,70,0.359437585913497,14.6719591368134,0,2001,"Latvia",0,47.8624354617533,0,32.2000007629395,8373.75,2.49000000953674,"Eastern Europe",9.1251220703125,0.454295197882166,0.535565994291254,8,1.14038471615386,0.960112616363729,2.69859246929343,1
12.8,70.4,0.361585461028987,14.6644042871324,0,2002,"Latvia",0,51.9014506852217,0,35.0900001525879,9047.9404296875,1.94000005722046,"Eastern Europe",9.20741558074951,0.543229043483734,0.854828834533691,8,2.51359644595977,0.960112616363729,2.69859246929343,1
12.2,70.8,0.364517501406614,14.6573518440046,0,2003,"Latvia",0,57.6412392923146,0,36.5299987792969,9807.8701171875,2.92000007629395,"Eastern Europe",9.26314926147461,0.656763315200806,0.974086701869965,8,2.08507294504416,0.960112616363729,2.69859246929343,1
11.4,71.2,0.408601323709342,14.6508601787213,0,2004,"Latvia",0,36.091535014467,0,35.8650016784668,10753.66015625,6.19000005722046,"Eastern Europe",9.37518119812012,0.647433638572693,0.603792190551758,8,1.48022649796188,0.960112616363729,2.69859246929343,1
10.7,71.1,0.495610508663248,14.6449453916704,0,2005,"Latvia",0,52.3214432284219,0,37.7999992370605,11925.259765625,6.76000022888184,"Eastern Europe",9.47585296630859,0.589372098445892,0.78703898191452,8,2.00458957613885,0.960112616363729,2.69859246929343,1
10.1,70.8,0.446868323682232,14.6396088049686,0,2006,"Latvia",0,51.0000994439208,0,37.25,13345.740234375,6.55999994277954,"Eastern Europe",9.55380725860596,0.68612277507782,0.823335707187653,8,1.98290517679855,0.960112616363729,2.69859246929343,1
9.6,71.3,0.491680948993081,14.6347770418582,0,2007,"Latvia",0,73.9348500790066,1475.92244347061,36.0499992370605,14723.6396484375,10.0799999237061,"Eastern Europe",9.61973476409912,0.491359770298004,0.571976780891418,8,2.66395846554518,0.960112616363729,2.69859246929343,1
9.1,72.4,0.474046854611952,14.6303411577854,0,2008,"Latvia",0,100,10797.8664589459,37.4099998474121,14332.6396484375,15.3999996185303,"Eastern Europe",9.6963529586792,0.563706576824188,0.230118215084076,8,1.58670965335771,0.960112616363729,2.69859246929343,1
8.6,73.3,0.300217424410818,14.6261580675562,0,2009,"Latvia",0,68.1776291910822,292.539822360189,36.1800003051758,11865.099609375,3.5,"Eastern Europe",9.59575271606445,0.632839441299438,0.340741693973541,8,1.66777920336902,0.960112616363729,2.69859246929343,1
8.2,73.9,0.407321842918824,14.6221047204053,0,2010,"Latvia",0,96.3428021836091,1838.82293894664,35.5849990844727,11897.5595703125,-1.10000002384186,"Eastern Europe",9.50188064575195,0.720109641551971,0.48963138461113,8,2.95099525885165,0.960112616363729,2.69859246929343,1
56.2,68.6,0.0854050155130282,17.0741282755327,0,1993,"Morocco",0,44.5,0.06849424,39.3500003814697,2496.4599609375,5.18300008773804,"North Africa/Middle East",2.73800015449524,-0.911882016011213,-0.82702702269929,-7,-0.945705960230332,0.70236648112028,-0.568368595997833,0
54.1,69.1,0.089335532184455,17.0894611990453,0,1994,"Morocco",0,45.2,0.06151392,39.4250001907349,2708.92993164062,5.14200019836426,"North Africa/Middle East",2.84400010108948,-0.0676569307412483,-0.0434072816213676,-7,-2.08355482453982,0.70236648112028,-0.568368595997833,0
51.8,69.5,0.0934466909560943,17.1045625699253,0,1995,"Morocco",0,45.9000000000001,0.03169085,35.5999984741211,2489.6201171875,6.12400007247925,"North Africa/Middle East",2.95000004768372,0.0549226942554694,-0.166992334282026,-7,-0.316802930278133,0.70236648112028,-0.568368595997833,0
49.7,70,0.110454444670688,17.1194392779145,0,1996,"Morocco",0,46.5999999999999,0.03675894,39.4750003814697,2750.03002929688,2.98699998855591,"North Africa/Middle East",3.05599999427795,-0.0333485826849937,-0.293391227722168,-7,-2.03144743033255,0.70236648112028,-0.568368595997833,0
47.7,70.4,0.112472605293889,17.1340979097553,0,1997,"Morocco",0,47.3,0.09859067,39.4500007629395,2648.38989257812,1.04100000858307,"North Africa/Middle East",3.16199994087219,0.21023156006533,-0.319759194653156,-7,0.429218268293921,0.70236648112028,-0.568368595997833,0
45.8,70.8,0.114432872954039,17.1485447667016,0,1998,"Morocco",0,48,0.04334448,39.4599990844727,2810.76000976562,2.74499988555908,"North Africa/Middle East",3.26800012588501,0.0274553615599871,0.21411743760109,-6,-0.541561464507099,0.70236648112028,0.0564716321935881,0
43.9,71.1,0.116338055304251,17.1627858807825,0,1999,"Morocco",0,48.2711247386047,0.05829745,39.4000015258789,2786.830078125,0.689999997615814,"North Africa/Middle East",3.37400007247925,-0.00640311185625608,-0.071795325130556,-6,-0.558940261330422,0.70236648112028,0.174237396289004,0
42.2,71.5,0.112743485593378,17.1768270299247,0,2000,"Morocco",0,52.7296068618126,0.1326444,40.6399993896484,2793.85009765625,1.92299997806549,"North Africa/Middle East",3.48000001907349,-0.0308137610554695,-0.164881184697151,-6,-0.124053938508,0.712102276822648,0.242713769029966,1
40.5,71.8,0.211600533143238,17.1885300454923,0,2001,"Morocco",0,69.0882962212249,1.0898941,39.4000015258789,2966.38989257812,0.612999975681305,"North Africa/Middle East",3.55999994277954,-0.0452060585412265,-0.157317968861591,-6,-0.155683604262735,0.712102276822648,0.242713769029966,1
38.9,72,0.138007249305343,17.1997441988759,0,2002,"Morocco",0,66.9243529712462,0.07192338,39.4000015258789,3026.34008789062,2.77900004386902,"North Africa/Middle East",3.64000010490417,-0.13932178914547,-0.348480522632599,-6,0.193218501556699,0.712102276822648,0.242713769029966,1
37.4,72.3,0.126914013766005,17.2107158226984,0,2003,"Morocco",0,31.9515035960123,0.07958251,39.4000015258789,3178.05004882812,1.16299998760223,"North Africa/Middle East",3.72000002861023,-0.101449251174927,-0.420184344053268,-6,0.440681736256961,0.712102276822648,0.242713769029966,1
35.9,72.5,0.100774473766398,17.2217548491927,0,2004,"Morocco",0,55.1728858874607,0.10173322,39.4000015258789,3290.69995117188,1.49300003051758,"North Africa/Middle East",3.80000019073486,-0.0791598632931709,-0.305380672216415,-6,-1.3220796200521,0.712102276822648,0.242713769029966,1
34.5,72.7,0.315153879783318,17.23307296579,0,2005,"Morocco",0,55.9246327571249,0.13860305,39.4000015258789,3349.11010742188,0.982999980449677,"North Africa/Middle East",3.88000011444092,-0.259355247020721,-0.54796952009201,-6,-0.534378837987747,0.720086628290617,0.242713769029966,1
33.2,72.9,0.140637195683416,17.2447435111435,0,2006,"Morocco",0,41.2684348265782,0.15859689,40.7200012207031,3567.6201171875,3.28500008583069,"North Africa/Middle East",3.96000003814697,-0.142675474286079,-0.474880337715149,-6,0.197629073906724,0.720086628290617,0.242713769029966,1
31.9,73.1,0.196419480954255,17.256701943457,0,2007,"Morocco",0,70.0324510491131,0,41,3622.6298828125,2.03600001335144,"North Africa/Middle East",4.03999996185303,-0.163468644022942,-0.511167049407959,-6,0.176887902712886,0.720086628290617,0.242713769029966,1
30.7,73.3,0.18967343748702,17.2688453842855,0,2008,"Morocco",0,98.2445709521993,0,39.4000015258789,3782.26000976562,3.89100003242493,"North Africa/Middle East",4.12000036239624,-0.17392960190773,-0.600178718566895,-6,-0.362951917757775,0.720086628290617,0.242713769029966,1
29.6,73.5,0.301951176463974,17.2810149964782,0,2009,"Morocco",0,52.8770969406604,1499.18862457391,39.4000015258789,3925.68994140625,1,"North Africa/Middle East",4.20000028610229,-0.131464898586273,-0.410439193248749,-6,-0.323815679361608,0.720086628290617,0.242713769029966,1
28.5,73.7,0.117908105625055,17.293091159535,0,2010,"Morocco",0,38.2826528291598,2734.49394929973,39.4000015258789,4026.88989257812,1.5,"North Africa/Middle East",4.28000020980835,-0.0905928611755371,-0.383017271757126,-6,-0.675767678114507,0.691305236204989,0.242713769029966,1
29.2,67.4,0.298991186261995,15.2705942423566,0,1993,"Moldova",0,45.8484447577346,0,40.0999984741211,3565.2900390625,266.292344971114,"Eastern Europe",8.335036277771,-0.378439693509988,-0.193214170172713,7,0.408568166223218,0.788973491394907,0.916731920959721,0
30.2,65.8,0.303629984524733,15.2644211328347,0,1994,"Moldova",0,53.0533425692895,0,37.9000015258789,2467.8798828125,92.1792232652099,"Eastern Europe",8.36440944671631,-0.76922837682651,0.0552045255100631,7,1.08106400587489,0.826263984438529,0.137297116097575,0
31,65.4,0.307131675392972,15.2582096792068,0,1995,"Moldova",0,51.9632143779376,0,39,2443.419921875,9.90999984741211,"Eastern Europe",8.34793663024902,-0.298088529349624,0.0558460659362358,7,-0.281437944593976,0.826263984438529,0.137297116097575,0
31.3,66.1,0.309505780566415,15.2519594021472,0,1996,"Moldova",0,53.281860110713,0,41.4000015258789,2310.94995117188,23.5100002288818,"Eastern Europe",8.37090682983398,-0.373012095689774,-0.126534193754196,7,0.837464707464775,0.826263984438529,0.137297116097575,0
30.8,67.9,0.308822054289603,15.2456698132858,0,1997,"Moldova",0,47.6157800385375,0,42.0999984741211,2365.18994140625,11.8000001907349,"Eastern Europe",8.39387702941895,-0.416645694891006,0.142154146798397,7,1.09147221644302,0.826263984438529,0.137297116097575,1
29.8,68.5,0.308158781009004,15.2393404149792,0,1998,"Moldova",0,48,0,41.060001373291,2230.21997070312,7.65999984741211,"Eastern Europe",8.41154861450195,-0.453421205282211,0.213316276669502,7,0.949051824242675,0.826263984438529,0.682545646141965,1
28.1,68.4,0.309231313137573,15.2329707000745,0,1999,"Moldova",0,49.4582511363808,0,43.3600006103516,2176.25,39.2700004577637,"Eastern Europe",8.42392158508301,-0.441644126925213,-0.0246999312657205,7,0.26171255468657,0.849479261324284,0.679519266690457,1
26,68.6,0.275836515131194,15.2265601516651,0,2000,"Moldova",0,41.9078170805728,0,39.2000007629395,2245.86010742188,31.2900009155273,"Eastern Europe",8.79817771911621,-0.582896769046783,-0.563277423381805,7,0.887350189809554,0.851063973407209,0.679519266690457,1
23.7,69.2,0.24929668525032,15.2099625549105,0,2001,"Moldova",0,45.7585417428311,0,39.0999984741211,2409.7900390625,9.76000022888184,"Eastern Europe",8.79551124572754,-0.41363375166313,-0.682543312804715,8,1.28966137327464,0.790073184266989,0.486952821964161,1
21.5,69.6,0.178702596781162,15.191922498425,0,2002,"Moldova",0,57.7166962548308,0,42.5999984741211,2627.30004882812,5.30000019073486,"Eastern Europe",8.835768699646,-0.609186351299286,-0.262678980827331,8,0.553783088719715,0.790073184266989,0.486952821964161,1
19.5,69.9,0.217470987777005,15.173386668666,0,2003,"Moldova",0,64.6245807445897,0,37.2000007629395,2834.51000976562,11.75,"Eastern Europe",8.89512729644775,-0.710499048233032,-0.181828275322914,8,0.0345465571454359,0.790073184266989,0.486952821964161,1
18,70.2,0.262266364365705,15.1556560012506,0,2004,"Moldova",0,81.9209223411901,0.6251877,35.0299987792969,3078.61010742188,12.5299997329712,"Eastern Europe",8.92445373535156,-0.886441051959991,-0.268095970153809,8,1.74834585262673,0.790073184266989,0.486952821964161,1
16.9,69.5,0.290061072564327,15.1397510419938,0,2005,"Moldova",0,30.45670820447,0.54514697,37.7000007629395,3348.3798828125,11.960000038147,"Eastern Europe",8.92363166809082,-0.726508975028992,-0.441371411085129,9,-0.0285381481216657,0.822058230173948,0.486952821964161,1
16,69.8,0.267305457734586,15.1262313349842,0,2006,"Moldova",0,45.7204013558572,0.51067691,35.4000015258789,3550.96997070312,12.7799997329712,"Eastern Europe",8.90110778808594,-0.787191808223724,-0.39871871471405,9,1.32017350968184,0.822058230173948,0.518020776635046,1
15.5,70,0.373850833293505,15.1150126090067,0,2007,"Moldova",0,28.3028985467739,448.557788381658,34.4199981689453,3700.73999023438,12.3699998855591,"Eastern Europe",8.54861927032471,-0.80748039484024,-0.0507477261126041,9,1.59289812656735,0.822058230173948,0.504868127572154,1
15.2,70.4,0.165864139558683,15.1056717006765,0,2008,"Moldova",0,45.0748450462043,0,34.689998626709,4036.53002929688,12.8000001907349,"Eastern Europe",8.55746364593506,-0.761256158351898,-0.270430982112885,9,1.83909877423813,0.779456365230927,0.480409566191859,1
14.9,70.6,0.342769921393767,15.0974180959006,0,2009,"Moldova",0,63.7431267898514,430.430306194355,32.9099998474121,3836.14990234375,-0.100000001490116,"Eastern Europe",8.53348731994629,-0.571905076503754,-0.592304050922394,9,0.286104217224453,0.845132747258701,0.430928839573788,1
14.7,70.5,0.352542073074091,15.0896362806625,0,2010,"Moldova",0,57.5745806179272,0,32.0499992370605,4145.31982421875,7.40000009536743,"Eastern Europe",8.50628662109375,-0.641854345798492,-0.385924935340881,9,0.593682086897629,0.831613069602468,1.10150585273225,1
90.7,56.3,0.0220191944690319,16.3391336190873,0,1993,"Madagascar",0,22,0,52.9500007629395,699.909973144531,10.0083608627319,"Sub-Saharan Africa",3.14100003242493,-0.989757351145697,-1.68156607969354,9,-1.84847276410283,0.649093707791359,-0.00282788545669334,0
88.4,56.8,0.0221963056201535,16.3707159972681,0,1994,"Madagascar",0,22.4,0,43.4000005722046,678.72998046875,38.9417915344238,"Sub-Saharan Africa",3.20799994468689,-0.736599633664408,-1.13613630400807,9,-0.744381769413212,0.659625806838781,-0.00282788545669334,0
85.9,57.2,0.0224382966617035,16.4013313906067,0,1995,"Madagascar",0,22.8,0,43.6000003814697,669.52001953125,49.0802116394043,"Sub-Saharan Africa",3.27500009536743,-0.443423754900278,-0.0739392641118226,9,-0.592996685152957,0.659625806838781,-0.00282788545669334,0
83.1,57.6,0.0225201560332723,16.4310372581965,0,1996,"Madagascar",0,23.2,0,43.8000001907349,663.539978027344,19.7563552856445,"Sub-Saharan Africa",3.34200000762939,-0.580404162406921,0.109187372028828,9,-1.99060436183781,0.659625806838781,-0.00282788545669334,0
80,58,0.0233078568735737,16.4598860851499,0,1997,"Madagascar",0,23.6,0,40.5999984741211,667.559997558594,4.48638248443604,"Sub-Saharan Africa",3.40899991989136,-0.726629603958339,0.424716486379425,8,-1.52033871816666,0.659625806838781,-0.41234068958846,1
76.7,58.3,0.0243178645634418,16.4879259406342,0,1998,"Madagascar",0,24,0,43.5499992370605,673.109985351562,6.20801591873169,"Sub-Saharan Africa",3.47599983215332,-0.8250852227211,0.0880712270736694,7,-1.46690566683383,0.659625806838781,-0.41234068958846,1
73.2,58.8,0.0250830754324316,16.5152009597804,0,1999,"Madagascar",0,23.9091680868849,0,40.2000007629395,684.099975585938,9.92953395843506,"Sub-Saharan Africa",3.54299998283386,-0.807904968827149,0.155723700728334,7,-2.23094017835529,0.659625806838781,-0.515450869989576,1
69.7,59.1,0.0246406226359847,16.5417517615955,0,2000,"Madagascar",0,5.46390049162541,0,45.25,694.179992675781,11.8596849441528,"Sub-Saharan Africa",3.60999989509583,-0.637115001678467,0.0438809506595135,7,-2.16267610419736,0.651740400182188,-0.515450869989576,1
66.2,59.6,0.0388189208464477,16.5710493781808,0,2001,"Madagascar",0,20.1351052852144,0,46.3699989318848,714.940002441406,6.93775939941406,"Sub-Saharan Africa",3.64499998092651,-0.546552108077992,-0.410938569668667,7,-1.21135062925663,0.651740400182188,-0.548762452803459,1
62.9,59.8,0,16.5998918487384,0,2002,"Madagascar",0,25.3973779081514,0,47.4000015258789,608.530029296875,15.9320192337036,"Sub-Saharan Africa",3.67999982833862,-0.47033029794693,-0.291414707899094,7,-1.1712066160157,0.651740400182188,-0.548762452803459,1
59.7,60.1,0.25754879299227,16.6283248969264,0,2003,"Madagascar",0,33.6622102971899,0,47.4000015258789,649.179992675781,-1.22498154640198,"Sub-Saharan Africa",3.71499991416931,-0.450107157230377,0.586050271987915,7,-2.53215875305381,0.651740400182188,-0.532413492460821,1
56.5,60.6,0.0156856630142176,16.6564188083796,0,2004,"Madagascar",0,22.3605812104986,0,47.4000015258789,664,13.8113307952881,"Sub-Saharan Africa",3.75,-0.477300554513931,0.20289047062397,7,-1.57198142135662,0.651740400182188,-0.532413492460821,1
53.5,61.2,0,16.6842194727685,0,2005,"Madagascar",0,43.9796415229092,0,39.939998626709,675,18.5125637054443,"Sub-Saharan Africa",3.78499984741211,-0.370655834674835,-0.0516256131231785,7,-1.11984435157996,0.663430421241221,-0.532413492460821,1
50.6,61.7,0.0412976525069405,16.7117230035654,0,2006,"Madagascar",0,31.0404480900162,0,47.4000015258789,689.070007324219,10.7722454071045,"Sub-Saharan Africa",3.8199999332428,-0.525099337100983,0.128296166658401,7,-0.869926836026428,0.663430421241221,-0.532413492460821,1
47.9,62,0,16.7389066273179,0,2007,"Madagascar",0,21.6529049742057,40.9074367478147,47.4000015258789,711.77001953125,10.3007211685181,"Sub-Saharan Africa",3.85500001907349,-0.440948367118836,0.025216456502676,7,-2.49823143441376,0.701819612029252,-0.532413492460821,1
45.7,62.2,0,16.7657715039131,0,2008,"Madagascar",0,19.5766726671638,0,47.4000015258789,741.52001953125,9.22362041473389,"Sub-Saharan Africa",3.89000010490417,-0.634681880474091,-0.489232987165451,7,-0.78602428563085,0.701819612029252,-0.532413492460821,1
43.8,62.3,0.162198183765547,16.792316350294,0,2009,"Madagascar",0,56.7759167171487,0,47.4000015258789,691.549987792969,8.95674133300781,"Sub-Saharan Africa",3.92499995231628,-0.782646059989929,-0.74802953004837,0,-1.70004019667456,0.665351425096626,-0.38110127767622,1
42.1,62.4,0.209639960104254,16.8185382550833,0,2010,"Madagascar",0,19.7408856008319,0,39.9650001525879,675.659973144531,9.24671745300293,"Sub-Saharan Africa",3.96000003814697,-0.946582973003387,-1.04567658901215,0,-1.62682535839329,0.665351425096626,-0.38110127767622,1
32,72.4,0.18724650384044,18.2955932354713,0,1993,"Mexico",0,70,270.86445,55.0500011444092,6339.14990234375,9.75100040435791,"Latin America",7.20000028610229,0.014499675607918,0.260456783378556,0,0.064473059300339,0.592227208335771,0.189886444850275,0
30.4,72.7,0.202810913520852,18.3137037224527,0,1994,"Mexico",0,70.5999999999999,243.67607,51.8499984741211,6503.91015625,6.96600008010864,"Latin America",7.28000020980835,-0.409981827561146,-0.886645345081608,4,-1.40970593291148,0.612718118795919,0.189886444850275,0
28.8,73,0.218919776528651,18.3314920455907,0,1995,"Mexico",0,71.2,243.97532,54.5,6001.47021484375,34.9990005493164,"Latin America",7.3600001335144,-0.0529171251009504,-1.02619254491104,4,-0.726234015736723,0.612082396523986,0.189886444850275,0
27.3,73.3,0.268908581396038,18.3489694666604,0,1996,"Mexico",0,71.8,307.69811,52.0999984741211,6209.25,34.3779983520508,"Latin America",7.44000005722046,0.0722628012299538,-0.966594219207764,4,-1.18739223872125,0.612082396523986,0.189886444850275,0
25.8,73.6,0.27067578146319,18.3661466670553,0,1997,"Mexico",0,72.4000000000001,289.90583,53.6000003814697,6526.27001953125,20.6259994506836,"Latin America",7.51999998092651,0.0817315623062545,-0.976829153461392,6,0.192978232905274,0.612082396523986,0.189886444850275,1
24.3,73.7,0.272383796827439,18.3830337869949,0,1998,"Mexico",0,73,194.34905,51,6753.85986328125,15.9280004501343,"Latin America",7.60000038146973,0.348390221595764,-0.486222356557846,6,-0.244753849420691,0.612082396523986,0.189886444850275,1
